Patient,endothelial,epithelial,fibroblast,immune,stromal
JP-TMA2-1_scene20,0.007450980392156863,0.8864705882352941,0.10156862745098039,0.0045098039215686276,
JP-TMA2-1_scene21,0.024514811031664963,0.7119509703779366,0.12870275791624106,0.10010214504596528,0.03472931562819203
JP-TMA2-1_scene22,0.07802111849824013,0.7937035588580368,0.04419241298396558,0.07039499413375049,0.01368791552600704
JP-TMA2-1_scene23,0.004078461837249951,0.839774713536609,0.05263157894736842,0.03437560691396388,0.0691396387648087
JP-TMA2-1_scene24,0.012965964343598054,0.9087395586585214,0.008976436853260192,0.0644558035157711,0.004862236628849271
JP-TMA2-1_scene25,0.01680488869489306,0.6639022261021388,0.18659973810563074,0.032955041466608465,0.09973810563072893
JP-TMA2-1_scene26,0.015758547008547008,0.6391559829059829,0.06116452991452991,0.1658653846153846,0.11805555555555555
JP-TMA2-1_scene27,0.002927867979771094,0.9928134149587436,0.002661698163428267,0.00026616981634282674,0.0013308490817141336
JP-TMA2-1_scene28,0.05246913580246913,0.35802469135802467,0.10185185185185185,0.3135802469135803,0.17407407407407408
JP-TMA2-1_scene29,0.03449583017437453,0.3055344958301744,0.36694465504169826,0.20849128127369218,0.08453373768006066
JP-TMA2-1_scene30,0.015761328454826907,0.3160709259780467,0.5339150014072614,0.0861244019138756,0.0481283422459893
JP-TMA2-1_scene31,0.054639873560623164,0.28268232106570335,0.46060058703996387,0.19959358771731767,0.002483630616391962
JP-TMA2-1_scene32,0.0013012361743656475,0.6815224463240078,0.07579700715679896,0.11320754716981132,0.12817176317501627
JP-TMA2-1_scene33,0.027874564459930314,0.6829268292682927,0.18308520747545137,0.05448210326259107,0.05163129553373456
JP-TMA2-1_scene34,0.046255506607929514,0.6270925110132158,0.05991189427312775,0.22533039647577094,0.04140969162995595
JP-TMA2-1_scene35,0.010314595152140279,0.17775485645521746,0.15093690905965274,0.554925219185147,0.10606842014784253
JP-TMA2-1_scene36,0.024529128339903637,0.403197547087166,0.4342969776609724,0.08957512045554096,0.04840122645641699
JP-TMA2-1_scene37,0.04238143289606458,0.5265965114602854,0.10609773677382153,0.3177165921868243,0.00720772668300418
JP-TMA2-1_scene38,0.019033232628398792,0.6776435045317221,0.2709969788519637,0.031117824773413898,0.0012084592145015106
JP-TMA2-1_scene39,0.03380938501894491,0.05887496356747304,0.20081608860390557,0.684931506849315,0.02156805596036141
JP-TMA2-1_scene40,0.069898753894081,0.4014797507788162,0.10144080996884736,0.3607866043613707,0.06639408099688474
JP-TMA2-1_scene41,0.010432852386237514,0.3758046614872364,0.248834628190899,0.3311875693673696,0.03374028856825749
JP-TMA2-1_scene42,0.012526096033402923,0.7240083507306889,0.17473903966597076,0.08726513569937369,0.0014613778705636743
M1,0.017543859649122806,0.10309481569091268,0.15631776069386952,0.28976936723832053,0.4332741967277745
M10,0.03235858101629914,0.45254074784276127,0.15819750719079578,0.34060402684563756,0.016299137104506232
M11,0.016187870497036023,0.7150022799817601,0.02188782489740082,0.24601003191974463,0.0009119927040583675
M12,0.01817878585723816,0.5038358905937291,0.06587725150100067,0.4112741827885257,0.0008338892595063375
M13,0.03909103205735155,0.31083457324496144,0.20532936561612336,0.43487082375219804,0.009874205329365617
M14,0.005985711527321877,0.8163738173392547,0.05406449121452018,0.11662483104846495,0.006951148870438309
M15,0.005533353827236397,0.9289886258837996,0.009222256378727329,0.009529664924684907,0.0467260989855518
M16,0.06826741996233522,0.19978028876333961,0.020087884494664157,0.7062146892655368,0.005649717514124294
M17,0.01671224551807961,0.6215436037678517,0.04998480704952902,0.3085688240656336,0.0031905195989061076
M18,0.003112678979041295,0.9068271425606972,0.0439925295704503,0.030089230130732517,0.01597841875907865
M19,0.005326604990187833,0.6882534342584805,0.07176899355200449,0.10793383795906925,0.1267171292402579
M2,0.03759398496240601,0.6681922196796338,0.15364498202026805,0.10689767898005885,0.03367113435763321
M20,0.004106280193236715,0.7016908212560387,0.050966183574879226,0.22560386473429953,0.017632850241545893
M21,0.0025500196155355042,0.8209101608473911,0.04276186739897999,0.05511965476657513,0.07865829737151825
M22,0.0021037868162692847,0.8467741935483871,0.015427769985974754,0.015077138849929873,0.12061711079943899
M23,0.06439693850620216,0.7294800738981262,0.07099498548429665,0.05727104776986012,0.0778569543415149
M24,0.002647412755716005,0.9415162454873646,0.023104693140794223,0.01058965102286402,0.02214199759326113
M25,0.0025951557093425604,0.8503460207612457,0.08953287197231834,0.018166089965397925,0.0393598615916955
M26,0.0013972055888223553,0.6241516966067864,0.02035928143712575,0.004790419161676647,0.34930139720558884
M27,0.02548447040084948,0.6878152375895938,0.11919299177063977,0.04990708786833024,0.11760021237058667
M28,0.020527306967984934,0.2529190207156309,0.047269303201506595,0.6687382297551789,0.010546139359698682
M29,0.0032722513089005235,0.5645724258289704,0.1943717277486911,0.2020069808027923,0.03577661431064572
M3,0.019725141471301538,0.5160873080032337,0.2160064672594988,0.22376717865804366,0.024413904607922393
M30,0.02392033769888516,0.13583721181946098,0.016993181080203486,0.8225998484684489,0.0006494209330014071
M31,0.0309208290859667,0.8780156303092083,0.05572545022086307,0.021406727828746176,0.013931362555215767
M32,0.0534941953107216,0.43660368768495333,0.03414523104939677,0.47302526747097656,0.0027316184839517414
M33,0.008373205741626795,0.6064593301435407,0.2452153110047847,0.03229665071770335,0.1076555023923445
M34,0.006386861313868613,0.4048053527980535,0.29014598540145986,0.10431873479318735,0.19434306569343066
M35,0.016121940495383263,0.08940348820167082,0.05906492745126777,0.8285211783672871,0.006888465484391031
M36,0.020824989987985584,0.2118542250700841,0.5054064877853424,0.18502202643171806,0.07689227072486984
M37,0.13456850316918575,0.2813261823500731,0.3009913863156184,0.24167072972533724,0.04144319843978547
M38,0.01296405421331762,0.6974071891573365,0.17000589275191513,0.082203889216264,0.03741897466116677
M39,0.06204583566238122,0.4835103409726104,0.11458915595304639,0.3236444941307993,0.01621017328116266
M4,0.046187568498512604,0.3430405511194614,0.25927665570690467,0.32425238766243936,0.02724283701268201
M40,0.12459344508381286,0.3184888666499875,0.14235676757568178,0.39154365774330746,0.023017262947210407
M41,0.02206066683379293,0.33742792679869643,0.42742541990473804,0.1830032589621459,0.030082727500626724
M5,0.10237178187715386,0.4463815122643422,0.15669977701196028,0.24873302250152038,0.04581390634502331
M6,0.047583780781336786,0.4563969635252731,0.2886502499537123,0.11405295315682282,0.09331605258285502
M7,0.0016556291390728477,0.5852649006622517,0.06153421633554084,0.06705298013245033,0.2844922737306843
M8,0.0005198856251624642,0.16714322848973226,0.19443722381076164,0.013257083441642838,0.6246425786327008
M9,0.05544186046511628,0.47348837209302325,0.15311627906976744,0.30604651162790697,0.011906976744186046
NB-05-12002,0.011241446725317693,0.6598240469208211,0.26637341153470184,0.024437927663734114,0.03812316715542522
S97-19800-C,0.01405384006334125,0.5676959619952494,0.36896278701504354,0.035233570863024546,0.01405384006334125
S99-18421-D,0.010044642857142858,0.5558035714285714,0.2109375,0.140625,0.08258928571428571
Z1,0.03952095808383234,0.49580838323353293,0.4115768463073852,0.020758483033932136,0.032335329341317366
Z11,0.06559571619812583,0.5274431057563588,0.36501561802766624,0.020972780008924587,0.020972780008924587
Z12,0.05860805860805861,0.7675401521555367,0.09185686108763032,0.05381797689489997,0.02817695125387433
Z13,0.051865671641791046,0.4585820895522388,0.41958955223880595,0.03619402985074627,0.03376865671641791
Z14,0.04371584699453552,0.645264116575592,0.2814207650273224,0.013205828779599272,0.01639344262295082
Z15,0.045741911491260695,0.4124209743399033,0.4704351059873559,0.030122722201561918,0.04127928597991819
Z18,0.0752212389380531,0.21460176991150443,0.6349557522123894,0.011061946902654867,0.06415929203539823
Z19,0.08770874078531668,0.2771174966150143,0.29802918609899204,0.3224010831954265,0.01474349330525049
Z2,0.055103018687110684,0.48826066123622425,0.3009103977000479,0.022520364159080018,0.13320555821753713
Z20,0.03832752613240418,0.683855981416957,0.2545876887340302,0.007897793263646922,0.015331010452961672
Z21,0.0614110254213082,0.398743216223936,0.33076263924592975,0.10911168237646386,0.09997143673236218
Z22,0.08757297748123437,0.3634278565471226,0.29670558798999164,0.19057547956630524,0.061718098415346125
Z24,0.028985507246376812,0.6922196796338673,0.16857360793287568,0.004958047292143402,0.10526315789473684
Z25,0.03655145013905443,0.6529598728645213,0.17620182757250696,0.09276916964640446,0.04151767977751291
Z26,0.05305999397045523,0.49924630690382876,0.39734700030147724,0.01929454326198372,0.03105215556225505
Z27,0.07919463087248323,0.4034302759134974,0.22252050708426546,0.2702460850111857,0.024608501118568233
Z28,0.05160298638559508,0.315985946420729,0.23539745278875715,0.36407553798858144,0.03293807641633729
Z29,0.15384615384615385,0.29772079772079774,0.5071225071225072,0.022792022792022793,0.018518518518518517
Z3,0.04603212658834812,0.5667705586190362,0.2320786382162551,0.02469431790937425,0.13042435866698635
Z30,0.5961295750946571,0.23474968447623054,0.12873369793857803,0.01724863273033235,0.023138409760201935
Z31,0.09626794258373206,0.7018181818181818,0.11712918660287082,0.0708133971291866,0.013971291866028707
Z32,0.05697329376854599,0.40474777448071214,0.4373887240356083,0.05697329376854599,0.04391691394658754
Z33,0.1,0.1442857142857143,0.12785714285714286,0.6028571428571429,0.025
Z35,0.15210907541542396,0.09075415423945463,0.3429910524073285,0.3638687686408181,0.05027694929697486
Z37,0.04958333333333333,0.6379166666666667,0.19583333333333333,0.08125,0.035416666666666666
Z39,0.02312925170068027,0.5918367346938775,0.2748299319727891,0.047619047619047616,0.06258503401360545
Z4,0.04086911536471805,0.4123124676668391,0.4081738230729436,0.03673047077082255,0.10191412312467667
Z40,0.03586171310629515,0.5492776057791537,0.24613003095975233,0.07481940144478844,0.09391124871001032
Z41,0.0273972602739726,0.4855049378783052,0.43963045555909525,0.01879579483912074,0.028671551449506213
Z42,0.024567280848687884,0.45449469570072587,0.4701284198771636,0.01340033500837521,0.03740926856504746
Z43,0.043795620437956206,0.5479318734793187,0.29148418491484185,0.05158150851581508,0.06520681265206812
Z44,0.04018912529550828,0.35224586288416077,0.5548801080715975,0.01789935832489024,0.034785545423843295
Z46,0.028009084027252083,0.40196820590461774,0.441332323996972,0.06737320211960636,0.061317183951551855
Z47,0.06925460178603973,0.3637689083287771,0.3366138144705668,0.1700382722799344,0.06032440313468197
Z48,0.025482344375682562,0.30797233345467784,0.28321805606115763,0.3622133236257736,0.021113942482708408
Z49,0.05118896351424941,0.5147939734979126,0.27754583408967143,0.11726266110001815,0.039208567798148485
Z5,0.05511811023622047,0.250281214848144,0.609111361079865,0.026434195725534307,0.05905511811023622
Z50,0.007222586999343401,0.618187787261983,0.2025607353906763,0.004596191726854892,0.1674326986211425
Z51,0.06756756756756757,0.5757266700662927,0.2756246812850586,0.05532891381947986,0.025752167261601223
Z52,0.03298397040690505,0.20098643649815043,0.27373612823674476,0.3643649815043157,0.1279284833538841
Z54,0.11729857819905214,0.25118483412322273,0.5497630331753555,0.0533175355450237,0.02843601895734597
Z55,0.06021341463414634,0.5894308943089431,0.24288617886178862,0.06961382113821138,0.03785569105691057
Z56,0.023081534772182253,0.4802158273381295,0.09562350119904077,0.18105515587529977,0.22002398081534771
Z57,0.05310551835603786,0.33918263680443317,0.28815516047102285,0.2876933733548834,0.03186331101362272
Z58,0.11211778029445074,0.570403926009815,0.15855039637599094,0.05436013590033975,0.10456776141940355
Z59,0.12270707531047055,0.39808590634613195,0.02666059017887661,0.4387603964908283,0.013786031673692606
Z6,0.05935127674258109,0.19461697722567287,0.4140786749482402,0.1131815044858523,0.21877156659765357
Z60,0.0936055469953775,0.16409861325115563,0.2671417565485362,0.4582049306625578,0.01694915254237288
Z61,0.03231663035584604,0.49854756717501814,0.35693536673928833,0.06463326071169208,0.04756717501815541
Z62,0.03651523864289822,0.5100632547441059,0.22081656124209315,0.20040253018976423,0.03220241518113859
Z63,0.08384146341463415,0.4695121951219512,0.41260162601626016,0.014227642276422764,0.019817073170731708
Z64,0.04712041884816754,0.4349912739965096,0.41273996509598604,0.019197207678883072,0.08595113438045375
Z65,0.041283124128312414,0.5503486750348675,0.2789400278940028,0.023430962343096235,0.10599721059972106
Z66,0.07677699403147042,0.31633206728160607,0.5179055887140531,0.06972327726532827,0.01926207270754205
Z67,0.08389585342333655,0.22854387656702024,0.6248794599807136,0.04339440694310511,0.019286403085824494
Z69,0.023191823899371068,0.5790094339622641,0.2684748427672956,0.03970125786163522,0.08962264150943396
Z70,0.050482553823311065,0.2475872308834447,0.6302895322939867,0.022271714922048998,0.049368968077208614
Z72,0.0921891210908552,0.6758559359715429,0.08181413961760782,0.14228546020453534,0.007855343115458723
Z8,0.07174063002989194,0.5861117498275465,0.20211542883421477,0.10600137962750057,0.03403081168084617
Z9,0.04980007270083606,0.46892039258451473,0.1519447473645947,0.23900399854598328,0.09033078880407125
